targetname,datetime,tdb_utc_offset,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,lighttime,range,range_rate
,iso_utc,s,m,m,m,m/s,m/s,m/s,s,m,m/s
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:21:50.818,69.18236464262009,15519000.647876065,-6975453.382215456,19951043.955936972,227.49904969558207,3742.744434208573,1155.4776679822967,0.08746381881709066,26220993.229242258,18.161185470882565
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:22:50.818,69.18236464262009,15532033.326746669,-6750614.083669731,20019577.29048939,206.90769942644886,3751.8468484509513,1128.9662716148305,0.08746749764769632,26222096.114912093,18.60471561609867
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:23:50.818,69.18236464262009,15543830.104566827,-6525237.629568784,20086517.338794,186.30255212028402,3760.649563253527,1102.3684653712592,0.08747126510106856,26223225.569018967,19.046721332832053
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:24:50.818,69.18236464262009,15554390.20465215,-6299342.021402235,20151858.982865825,165.6853125982045,3769.151930365464,1075.6864682719408,0.08747512086853994,26224381.499026675,19.487166236649255
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:25:50.818,69.18236464262009,15563712.952612482,-6072945.298745275,20215597.238048926,145.05768585843904,3777.3533284795717,1048.9225056320613,0.0874790646341718,26225563.810219236,19.92601409622973
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:26:50.818,69.18236464262009,15571797.776357416,-5846065.537640444,20277727.253387216,124.42137690485313,3785.2531632676196,1022.0788088317502,0.08748309607478573,26226772.40571015,20.363228836952207
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:27:50.818,69.18236464262009,15578644.206091488,-5618720.848978203,20338244.31198147,103.77809057587955,3792.850867412211,995.1576150859264,0.08748721485999482,26228007.18645197,20.798774544460688
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:28:50.818,69.18236464262009,15584251.874299003,-5390929.376875876,20397143.831332307,83.12953137382411,3800.1459006353275,968.1611672138639,0.08749142065223654,26229268.051245976,21.232615468199636
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:29:50.818,69.18236464262009,15588620.515718892,-5162709.297053902,20454421.36366957,62.47740329435376,3807.1377497234857,941.0917134084093,0.08749571310680536,26230554.89675201,21.66471602492198
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:30:50.818,69.18236464262009,15591749.967309061,-4934078.815211937,20510072.596267816,41.823409656572125,3813.8259285495037,913.95150700508,0.08750009187188683,26231867.61749878,22.095040802182194
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:31:50.818,69.18236464262009,15593640.168200841,-4705056.165402908,20564093.351747815,21.169252933376526,3820.209978090958,886.7428062509152,0.08750455658859213,26233206.105894122,22.523554561789645
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:32:50.818,69.18236464262009,15594291.159642931,-4475659.608406464,20616479.588364318,0.516634582305262,3826.289466445224,859.4678740732116,0.08750910689099299,26234570.25223553,22.950222243245378
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:33:50.818,69.18236464262009,15593703.08493561,-4245907.430101703,20667227.400279842,-20.132745123129684,3832.063988841221,832.1289778481594,0.08751374240615799,26235959.94472093,23.375008967143216
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:34:50.818,69.18236464262009,15591876.189354487,-4015817.9398386097,20716333.017824776,-40.77718726170683,3837.5331676478063,804.7283891693475,0.08751846275418879,26237375.06945972,23.797880038551995
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:35:50.818,69.18236464262009,15588810.8200644,-3785409.4688099967,20763792.807743236,-61.41499443214896,3842.6966523788174,777.2683836163301,0.08752326754825751,26238815.51048376,24.2188009503604
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:36:50.818,69.18236464262009,15584507.426023237,-3554700.368422796,20809603.27342541,-82.04447092027563,3847.5541196948416,749.7512405231507,0.08752815639464477,26240281.149758976,24.637737386597156
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:37:50.818,69.18236464262009,15578966.557875555,-3323709.0086691617,20853761.055125866,-102.66392286558535,3852.105273401628,722.1792427468719,0.08753312889277799,26241771.867196724,25.05465522572545
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:38:50.818,69.18236464262009,15572188.867836574,-3092453.7764982553,20896262.930167835,-123.27165842725302,3856.3498444452525,694.5546764362828,0.08753818463527077,26243287.54066567,25.469520543898284
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:39:50.818,69.18236464262009,15564175.109565903,-2860953.0741879004,20937105.81313395,-143.86598794950615,3860.2875909039635,666.8798308006219,0.08754332320796311,26244828.04600372,25.882299618191162
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:40:50.818,69.18236464262009,15554926.138031527,-2629225.317717178,20976286.756042775,-164.4452241263501,3863.918297976779,639.1569978785146,0.08754854418996134,26246393.257030148,26.29295892980185
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:41:50.818,69.18236464262009,15544442.90936395,-2397288.935139942,21013802.948511716,-185.00768216562503,3867.2417779687917,611.3884723071241,0.08755384715367975,26247983.04555797,26.701465167218423
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:42:50.818,69.18236464262009,15532726.480700376,-2165162.3649585955,21049651.71790591,-205.551679952426,3870.2578702733003,583.576551091436,0.0875592316648822,26249597.281406485,27.10778522935385
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:43:50.818,69.18236464262009,15519778.010019314,-1932864.0544999004,21083830.52947352,-226.07553821171803,3872.9664413506225,555.7235333738957,0.08756469728272484,26251235.832414,27.511886228653477
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:44:50.818,69.18236464262009,15505598.75596523,-1700412.4582915343,21116336.98646702,-246.57758067031162,3875.3673847037703,527.8317202043061,0.08757024355979867,26252898.56445071,27.913735494165284
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:45:50.818,69.18236464262009,15490190.077663712,-1467826.0364406954,21147168.830250613,-267.05613421800433,3877.460620850883,499.90341431009256,0.08757587004217378,26254585.341431845,28.313300574577433
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:46:50.818,69.18236464262009,15473553.434526782,-1235123.2530139845,21176323.940394223,-287.5095290679764,3879.246097294503,471.9409198668782,0.08758157626944323,26256296.025330856,28.71054924122663
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:47:50.818,69.18236464262009,15455690.38604884,-1002322.5744194009,21203800.334753383,-307.9360989163968,3880.7237884876777,443.9465422695105,0.08758736177476818,26258030.476193015,29.10544949106693
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:48:50.818,69.18236464262009,15436602.59159281,-769442.4677906131,21229596.16953559,-328.33418110115923,3881.89369579691,415.92258790352275,0.08759322608492333,26259788.552148886,29.49796954961065
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:49:50.818,69.18236464262009,15416291.810167039,-536501.3993735994,21253709.739352893,-348.7021167597797,3882.7558474619964,387.87136391708736,0.08759916872034279,26261570.10942828,29.888077873828657
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:50:50.818,69.18236464262009,15394759.900192553,-303517.8329152967,21276139.4772609,-369.0382509864765,3883.310298552754,359.79517799342636,0.08760518919516713,26263375.00237419,30.275743155020223
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:51:50.818,69.18236464262009,15372008.819260992,-70510.22805536272,21296883.954784,-389.34093298829237,3883.5571309226452,331.69633812379726,0.08761128701729011,26265203.083456907,30.66093432164693
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:52:50.818,69.18236464262009,15348040.623883246,162502.9612791301,21315941.881927084,-409.60851624033404,3883.4964531593487,303.5771523810864,0.087617461688407,26267054.203288358,31.043620542127027
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:53:50.818,69.18236464262009,15322857.469228726,395503.2884762669,21333312.10717383,-429.8393586400628,3883.1284005322777,275.4399286939427,0.08762371270406234,26268928.21063669,31.42377122760083
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:54:50.818,69.18236464262009,15296461.608855493,628472.3158383145,21348993.617471095,-450.0318226606591,3882.4531349370727,247.28697462163558,0.08763003955369958,26270824.952440813,31.801356034653264
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:55:50.818,69.18236464262009,15268855.394431127,861391.6161774846,21362985.53820022,-470.184275503376,3881.47084483709,219.120597129528,0.08763644172070974,26272744.273825306,32.176344868004655
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:56:50.818,69.18236464262009,15240041.275444532,1094242.7744083016,21375287.133134607,-490.2950892489483,3880.181745201907,190.9431023652615,0.08764291868248189,26274686.01811537,32.54870788316153
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:57:50.818,69.18236464262009,15210021.798908696,1327007.3891357789,21385897.8043841,-510.3626410079455,3878.58607744286,162.75679543572414,0.0876494699104537,26276650.026851974,32.9184154890325
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:58:50.818,69.18236464262009,15178799.609054467,1559667.0742399152,21394817.092325833,-530.3853130701007,3876.684109345669,134.56398018474803,0.08765609487016222,26278636.139807127,33.28543835050484
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 12:59:50.818,69.18236464262009,15146377.447015362,1792203.4604556225,21402044.67552182,-550.3614930525699,3874.4761350001313,106.36695897167826,0.0876627930212955,26280644.19499942,33.64974739098431
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:00:50.818,69.18236464262009,15112758.150503593,2024598.1969493472,21407580.370623365,-570.2895740472047,3871.962474726933,78.16803245065331,0.08766956381774466,26282674.02870954,34.01131379489666
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:01:50.818,69.18236464262009,15077944.653477088,2256832.9528903076,21411424.132262196,-590.167954766656,3869.1434750015856,49.96949935085948,0.08767640670765647,26284725.47549603,34.370109010153044
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:02:50.818,69.18236464262009,15041939.985798134,2488889.4190170043,21413576.05292839,-609.9950396893605,3866.0195083755634,21.773656257686945,0.08768332113348663,26286798.368211295,34.72610475057116
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:03:50.818,69.18236464262009,15004747.272882974,2720749.309199843,21414036.362835348,-629.769239203477,3862.590973394582,-6.4172026053044835,0.08769030653205274,26288892.53801756,35.07927299826725
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:04:50.818,69.18236464262009,14966369.735343087,2952394.3619977944,21412805.429771483,-649.4889697496461,3858.8582945141225,-34.600785593316594,0.08769736233458886,26291007.81440302,35.429586005996796
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:05:50.818,69.18236464262009,14926810.68861776,3183806.3422105704,21409883.758939225,-669.1526539625843,3854.8219220121837,-62.77480385638057,0.08770448796679978,26293144.02519835,35.777016299467526
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:06:50.818,69.18236464262009,14886073.542598337,3414967.0424249107,21405271.992780823,-688.7587208114909,3850.4823318993163,-90.9369715543227,0.0877116828489159,26295300.996592943,36.121536679606464
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:07:50.818,69.18236464262009,14844161.8012439,3645858.2845562794,21398970.910791434,-708.3056057393684,3845.840025825931,-119.08500607077548,0.08771894639574858,26297478.5531517,36.46312022478996
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:08:50.818,69.18236464262009,14801079.0621889,3876461.9213834675,21390981.429319352,-727.7917508009372,3840.8955309869684,-147.21662822600015,0.08772627801674615,26299676.517831698,36.80174029303135
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:09:50.818,69.18236464262009,14756829.016342241,4106759.8380791736,21381304.601353552,-747.2156047995805,3835.6494000238595,-175.32956248875283,0.08773367711605015,26301894.71199904,37.13737052413228
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:10:50.818,69.18236464262009,14711415.447478404,4336733.953733298,21369941.61629844,-766.5756234228661,3830.1022109239475,-203.4215371869259,0.08774114309255195,26304132.95544587,37.46998484179155
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:11:50.818,69.18236464262009,14664842.231820429,4566366.222870526,21356893.799736183,-785.8702693768719,3824.2545669172464,-231.4902847170682,0.08774867533994979,26306391.066407554,37.79955745567406
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:12:50.818,69.18236464262009,14617113.337614771,4795638.636961824,21342162.61317632,-805.0980125193033,3818.1070963706925,-259.53354175273046,0.08775627324680654,26308668.86157979,38.12606286343945
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:13:50.818,69.18236464262009,14568232.824698396,5024533.225929311,21325749.653793037,-824.2573299912542,3811.6604526798305,-287.54904945161803,0.0877639361966075,26310966.156136133,38.449475852730195
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:14:50.818,69.18236464262009,14518204.844057806,5253032.0596447615,21307656.65414998,-843.3467063477381,3804.9153141580164,-315.5345536615169,0.08777166356781867,26313282.76374541,38.76977150311956
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:15:50.818,69.18236464262009,14467033.63738042,5481117.249420954,21287885.4819128,-862.3646336868846,3797.8723839231575,-343.48780512490936,0.08777945473394547,26315618.49658925,39.08692518801947
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:16:50.818,69.18236464262009,14414723.536598215,5708770.949496837,21266438.139549423,-881.3096117778329,3790.5323897819867,-371.4065596824237,0.08778730906359208,26317973.16537996,39.40091257654282
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:17:50.818,69.18236464262009,14361278.963423664,5935975.3585148705,21243316.764018163,-900.1801481872834,3782.8960841119647,-399.2885784748537,0.08779522592052064,26320346.579378206,39.711709635331204
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:18:50.818,69.18236464262009,14306704.428878201,6162712.720991984,21218523.62644379,-918.9747584047269,3774.9642437407747,-427.13162814397236,0.08780320466371115,26322738.54641103,40.01929263033753
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:19:50.818,69.18236464262009,14251004.532813124,6388965.328782908,21192061.131781537,-937.6919659663461,3766.737669823478,-454.9334810319272,0.08781124464742167,26325148.8728899,40.32363812856821
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:20:50.818,69.18236464262009,14194183.963423284,6614715.522535607,21163931.818469197,-956.3303025774508,3758.2171877173937,-482.6919153792508,0.08781934522124892,26327577.363828763,40.62472299978728
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:21:50.818,69.18236464262009,14136247.496753197,6839945.693140102,21134138.358067367,-974.8883082336954,3749.403646854639,-510.40471552155304,0.08782750573018877,26330023.822862387,40.922524418171484
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:22:50.818,69.18236464262009,14077199.996196184,7064638.283168783,21102683.5548881,-993.3645313407919,3740.2979206124533,-538.0696720847246,0.08783572551469827,26332488.052264728,41.21701986393242
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:23:50.818,69.18236464262009,14017046.411986168,7288775.788309371,21069570.345611554,-1011.7575288328741,3730.9009061813135,-565.6845821787789,0.0878440039107562,26334969.852967232,41.5081871248925
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:24:50.818,69.18236464262009,13955791.78068259,7512340.758789395,21034801.798891343,-1030.0658662894505,3721.213524430865,-593.247249590141,0.08785234024992541,26337469.024577495,41.796004298022595
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:25:50.818,69.18236464262009,13893441.224648245,7735315.800793038,20998381.114948373,-1048.2881180509594,3711.2367197736685,-620.7554849725383,0.08786073385941506,26339985.36539787,42.08044979093166
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:26:50.818,69.18236464262009,13829999.951520156,7957683.577869687,20960311.625153024,-1066.4228673328912,3700.971460026885,-648.2071060363952,0.08786918406214264,26342518.67244416,42.36150232332626
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:27:50.818,69.18236464262009,13765473.253673833,8179426.812333715,20920596.79159635,-1084.4687063384715,3690.4187362718317,-675.5999377366433,0.08787769017679689,26345068.741464388,42.63914092841677
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:28:50.818,69.18236464262009,13699866.507680647,8400528.286656396,20879240.206649765,-1102.42423636994,3679.579562711517,-702.9318124590787,0.08788625151790098,26347635.366957776,42.913344954290224
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:29:50.818,69.18236464262009,13633185.173758687,8620970.844848618,20836245.59251386,-1120.288067938333,3668.454976526154,-730.2005702051088,0.08789486739587564,26350218.34219363,43.184094065237595
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:30:50.818,69.18236464262009,13565434.79521699,8840737.393835267,20791616.80075591,-1138.0588208718475,3657.046037726686,-757.4040587749602,0.0879035371171024,26352817.459230356,43.45136824304084
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:31:50.818,69.18236464262009,13496620.99789331,9059810.904820636,20745357.811836626,-1155.735124422771,3645.3538290063652,-784.5401339492689,0.08791225998398763,26355432.50893471,43.715147788218616
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:32:50.818,69.18236464262009,13426749.489585564,9278174.414645035,20697472.734626014,-1173.315617372869,3633.379455590423,-811.6066596691344,0.08792103529502694,26358063.28100089,43.975413321233006
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:33:50.818,69.18236464262009,13355826.059477022,9495811.02713187,20647965.80590843,-1190.7989481373759,3621.1240450838754,-838.6015082144354,0.08792986234486853,26360709.56396979,44.23214578364857
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:34:50.818,69.18236464262009,13283856.577555237,9712703.91442591,20596841.389877107,-1208.1837748674388,3608.5887473174625,-865.5225603805976,0.0879387404243786,26363371.145248402,44.485326439260625
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:35:50.818,69.18236464262009,13210846.994024917,9928836.31832239,20544103.97761795,-1225.4687655511393,3595.7747341917825,-892.3677056537117,0.08794766882070539,26366047.811129235,44.73493687516666
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:36:50.818,69.18236464262009,13136803.338714601,10144191.551586451,20489758.18658299,-1242.6525981130123,3582.683199519664,-919.134842383934,0.0879566468173446,26368739.34680961,44.9809590028171
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:37:50.818,69.18236464262009,13061731.72047778,10358752.999263022,20433808.76005344,-1259.733960512021,3569.3153588667756,-945.8218779572273,0.08796567369420415,26371445.536411412,45.2233750590037
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:38:50.818,69.18236464262009,12985638.326587878,10572504.119977176,20376260.566592596,-1276.7115508380796,3555.6724493905767,-972.4267289653988,0.0879747487276697,26374166.16300047,45.462167606822476
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:39:50.818,69.18236464262009,12908529.422127534,10785428.447224963,20317118.59948839,-1293.5840774070666,3541.7557296775412,-998.9473213744479,0.08798387119066996,26376901.008606356,45.69731953659655
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:40:50.818,69.18236464262009,12830411.349372275,10997509.590654269,20256387.976186056,-1310.3502588543379,3527.5664795787725,-1025.381590691179,0.08799304035274286,26379649.85424198,45.928814066737814
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:41:50.818,69.18236464262009,12751290.527168699,11208731.237335552,20194073.93771085,-1327.0088242266906,3513.1060000440366,-1051.7274821280523,0.08800225548010072,26382412.47992337,46.156634744596786
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:42:50.818,69.18236464262009,12671173.450306907,11419077.153023148,20130181.848080765,-1343.558513072871,3498.3756129541866,-1077.9829507663496,0.08801151583569679,26385188.664689474,46.38076544725046
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:43:50.818,69.18236464262009,12590066.688888047,11628531.183405569,20064717.193709787,-1359.998075532497,3483.376660952121,-1104.145961717465,0.08802082067929135,26387978.186621975,46.601190382260825
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:44:50.818,69.18236464262009,12507976.887685962,11837077.255346783,19997685.58280116,-1376.3262724235315,3468.110507272164,-1130.2144902826014,0.08803016926751762,26390780.822865173,46.817894088384605
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:45:50.818,69.18236464262009,12424910.76550407,12044699.378116226,19929092.744731486,-1392.5418753281965,3452.5785355680623,-1156.1865221105081,0.08803956085394883,26393596.34964591,47.030861436255606
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:46:50.818,69.18236464262009,12340875.11452696,12251381.644608982,19858944.52942516,-1408.643666677377,3436.782149739504,-1182.0600533535292,0.08804899468916445,26396424.542293563,47.240077629016675
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:47:50.818,69.18236464262009,12255876.799667044,12457108.23255524,19787246.906719606,-1424.6304398334748,3420.7227737572903,-1207.8330908218213,0.08805847002081699,26399265.17526004,47.44552820291124
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:48:50.818,69.18236464262009,12169922.757906202,12661863.40571941,19714005.965721328,-1440.5009991717834,3404.401851487114,-1233.5036521357526,0.08806798609369869,26402118.02213973,47.647199027842994
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:49:50.818,69.18236464262009,12083019.99763265,12865631.515088603,19639227.914152775,-1456.2541601602966,3387.8208465120383,-1259.0697658765082,0.08807754214980867,26404982.855689753,47.84507630789425
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:50:50.818,69.18236464262009,11995175.597973028,13068397.000050254,19562919.077690303,-1471.8887494380103,3370.9812419536934,-1284.5294717348238,0.08808713742841984,26407859.44784979,48.03914658180042
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:51:50.818,69.18236464262009,11906396.708119787,13270144.389559338,19485085.89929323,-1487.403604891715,3353.884540292193,-1309.880820657948,0.0880967711661461,26410747.56976248,48.22939672338255
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:52:50.818,69.18236464262009,11816690.546654204,13470858.30329426,19405734.938524123,-1502.7975757312063,3336.532263184889,-1335.1218749946843,0.08810644259700948,26413646.991793368,48.41581394196312
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:53:50.818,69.18236464262009,11726064.400864696,13670523.452802194,19324872.870860584,-1518.0695225630343,3318.925951283893,-1360.2507086386252,0.08811615095250729,26416557.48355119,48.59838578271054
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:54:50.818,69.18236464262009,11634525.62606094,13869124.642633336,19242506.48699811,-1533.2183174626741,3301.0671640524815,-1385.2654071695465,0.08812589546167961,26419478.81390798,48.77710012697261
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:55:50.818,69.18236464262009,11542081.644883443,14066646.77146427,19158642.692145023,-1548.2428440452468,3282.957479580361,-1410.1640679929055,0.088135675351177,26422410.751019355,48.95194519255156
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:56:50.818,69.18236464262009,11448739.94660927,14263074.833209766,19073288.50530867,-1563.141997534615,3264.5984943978942,-1434.9448004774624,0.08814548984532711,26425353.06234467,49.122909533967686
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:57:50.818,69.18236464262009,11354508.086453505,14458393.918123892,18986451.058573723,-1577.9146848310409,3245.9918232892524,-1459.6057260910648,0.08815533816620334,26428305.514667317,49.2899820426445
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:58:50.818,69.18236464262009,11259393.68486646,14652589.213889647,18898137.596372098,-1592.5598245773137,3227.1390991045632,-1484.144978534524,0.08816521953369125,26431267.874114912,49.453151947099286
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 13:59:50.818,69.18236464262009,11163404.426827423,14845646.006697362,18808355.474745143,-1607.0763472233164,3208.0419725710954,-1508.5607038736264,0.08817513316555663,26434239.906179555,49.61240881307442
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:00:50.818,69.18236464262009,11066548.061134227,15037549.682311663,18717112.16059791,-1621.4631950891285,3188.7021121034804,-1532.8510606692332,0.08818507827751353,26437221.375738177,49.767742543626426
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:01:50.818,69.18236464262009,10968832.399689186,15228285.727127088,18624415.2309455,-1635.7193224265998,3169.121203613061,-1557.0142201055094,0.08819505408329083,26440212.0470727,49.91914337920019
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:02:50.818,69.18236464262009,10870265.316781368,15417839.729212247,18530272.372151997,-1649.8436954794226,3149.3009503163175,-1581.0483661162552,0.08820505979470089,26443211.68389036,50.066601897639075
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:03:50.818,69.18236464262009,10770854.748365324,15606197.379342614,18434691.379161663,-1663.8352925416839,3129.243072542475,-1604.9516955093613,0.08821509462170636,26446220.049343944,50.21010901418448
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:04:50.818,69.18236464262009,10670608.691336442,15793344.472021101,18337680.15472306,-1677.6931040149286,3108.9493075403507,-1628.7224180892852,0.08822515777248834,26449236.90605209,50.34965598142202
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:05:50.818,69.18236464262009,10569535.202802574,15979266.906488132,18239246.708605357,-1691.416132463759,3088.4214092843094,-1652.3587567777558,0.08823524845351358,26452262.016119536,50.48523438920214
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:06:50.818,69.18236464262009,10467642.39935286,16163950.687718939,18139399.156807963,-1705.0033926698743,3067.6611482796047,-1675.8589477324522,0.0882453658696023,26455295.141157363,50.61683616452098
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:07:50.818,69.18236464262009,10364938.456322983,16347381.927409895,18038145.72076279,-1718.453911684687,3046.6703113669296,-1699.2212404638642,0.08825550922399537,26458336.042303253,50.7444535713661
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:08:50.818,69.18236464262009,10261431.607057454,16529546.844952665,17935494.72652965,-1731.7667288804296,3025.4507015263157,-1722.4438979501954,0.08826567771842236,26461384.480241675,50.86807921052419
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:09:50.818,69.18236464262009,10157130.142168906,16710431.768396908,17831454.603984848,-1744.9408959997688,3004.0041376803856,-1745.525196750399,0.08827587055316855,26464440.21522422,50.98770601937458
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:10:50.818,69.18236464262009,10052042.408794297,16890023.135400917,17726033.886002947,-1757.9754772039985,2982.332454496989,-1768.4634271152938,0.08828608692714242,26467503.007089693,51.10332727160835
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:11:50.818,69.18236464262009,9946176.80984841,17068307.494170528,17619241.20763197,-1770.8695491197166,2960.4375021912538,-1791.2568930967846,0.08829632603794302,26470572.61528433,51.21493657695623
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:12:50.818,69.18236464262009,9839541.803274596,17245271.504386067,17511085.305262182,-1783.6222008840634,2938.3211463270995,-1813.9039126551731,0.08830658708192728,26473648.79888201,51.32252788086301
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:13:50.818,69.18236464262009,9732145.901292652,17420901.938117404,17401575.015788317,-1796.2325341885175,2915.985267618212,-1836.402817764566,0.08831686925427708,26476731.316604365,51.42609546411735
NAVSTAR-68 (spacecraft) (-139166,2025-10-01 14:14:50.818,69.18236464262009,9623997.669644596,17595185.68072684,17290719.275765825,-1808.6996633211938,2893.4317617285856,-1858.751954516381,0.08832717174906672,26479819.92684088,51.52563394247627
